x,y,z
-1.070676117859501275e+01,-3.359576646927598276e+00,5.653423131631685195e+00
-1.076963095204097698e+01,-3.453813773697826939e+00,5.288707081107673957e+00
-1.079718141303388812e+01,-3.552484098124386591e+00,4.853447906985879357e+00
-1.073505996425939912e+01,-3.623102719234750246e+00,4.427788195035857299e+00
-1.056370946263971966e+01,-3.641111794730587548e+00,4.102345397141190730e+00
-1.030218370729140176e+01,-3.596777515720075868e+00,3.950423232465724244e+00
-9.998258945694326272e+00,-3.497226679931635385e+00,4.004443013648733896e+00
-9.708792244360990864e+00,-3.363143204601266145e+00,4.244407934190196130e+00
-9.477579063841442775e+00,-3.221395413811851682e+00,4.602414475141745953e+00
-9.318722290289624510e+00,-3.096162929669914909e+00,4.982053703840813697e+00
-9.211499785936791085e+00,-3.001551166453816588e+00,5.286708353016190465e+00
-9.108615327418929652e+00,-2.938093640431652442e+00,5.447851906269763234e+00
-8.954955770298337114e+00,-2.894158814288226189e+00,5.444455896616659629e+00
-8.710198724099345924e+00,-2.851576420771010145e+00,5.307511248630635059e+00
-8.367129690692298283e+00,-2.793359147573794665e+00,5.108506341248341798e+00
-7.958864721352405525e+00,-2.710706817715341721e+00,4.935875816683257256e+00
-7.551900135909598077e+00,-2.606771240408247703e+00,4.867233003242283473e+00
-7.226771180519808269e+00,-2.495825141841014005e+00,4.946383737144247839e+00
-7.052445833762924110e+00,-2.398114083313875877e+00,5.172327022793739459e+00
-7.062918510145345330e+00,-2.332211620744988778e+00,5.503310083205818160e+00
-7.243978443991220928e+00,-2.307612499300196962e+00,5.873931572392349310e+00
-7.534935988447388766e+00,-2.320267049852368757e+00,6.218987217217347485e+00
-7.845236530062134506e+00,-2.352785429861000033e+00,6.495661182528010613e+00
-8.080983563784830181e+00,-2.379448852413927007e+00,6.696461195284424406e+00
-8.173067398820528240e+00,-2.374495581237428432e+00,6.848671984825749348e+00
-8.097972540831733568e+00,-2.320972409863973684e+00,7.000882774367073402e+00
-7.884637760655690109e+00,-2.217165504609431625e+00,7.201682787123488083e+00
-7.605218128734026806e+00,-2.078354336249129464e+00,7.478356752434150323e+00
-7.352773901549920055e+00,-1.933136078144097381e+00,7.823412397259148499e+00
-7.213080811617363253e+00,-1.815349588913699463e+00,8.194033886445678760e+00
-7.239550743792447562e+00,-1.754094758786590935e+00,8.525016946857759237e+00
-7.439094705506709815e+00,-1.765002775278111224e+00,8.750960232507249970e+00
-7.773058054342310896e+00,-1.845540692153676554e+00,8.830110966409215223e+00
-8.172361085794776159e+00,-1.975847511267899259e+00,8.761468152968241441e+00
-8.561357933418273447e+00,-2.124821151084197446e+00,8.588837628403156899e+00
-8.882215073608508149e+00,-2.259492262204249258e+00,8.389832721020864525e+00
-9.111687070118566822e+00,-2.354686141836279667e+00,8.252888073034839067e+00
-9.264967582296147697e+00,-2.399925649231128943e+00,8.249492063381735463e+00
-9.385838046508684585e+00,-2.401474937588120806e+00,8.410635616635307343e+00
-9.527064519027437228e+00,-2.379044274680784277e+00,8.715290265810686776e+00
-9.728294649697417640e+00,-2.358426706972734710e+00,9.094929494509749190e+00
-9.999466659188255946e+00,-2.362635306305704397e+00,9.452936035461302566e+00
-1.031571699747286175e+01,-2.404528898564497918e+00,9.692900956002764801e+00
-1.062567116621881347e+01,-2.483326378822568792e+00,9.746920737185774897e+00
-1.087024015932731480e+01,-2.586026216289746937e+00,9.594998572510306190e+00
-1.100526642769011865e+01,-2.693045971744272293e+00,9.269555774615641397e+00
-1.101987795224765954e+01,-2.785957582404484434e+00,8.843896062665621116e+00
-1.094374612497387034e+01,-2.854505417522147592e+00,8.408636888543824739e+00
-1.084016864197813668e+01,-2.900385146066718267e+00,8.043920838019815278e+00
-1.078675896577156834e+01,-2.936426690933970907e+00,7.796405094435622019e+00
-1.084986826973864815e+01,-2.981460042066247595e+00,7.668234638948085546e+00
-1.106120434290432364e+01,-3.052684048684650264e+00,7.621067003477680402e+00
-1.140462199527861920e+01,-3.158272853095797750e+00,7.593142639955816620e+00
-1.181786798642518654e+01,-3.292923005278606041e+00,7.523095489675413639e+00
-1.220920999830101827e+01,-3.438069778359287731e+00,7.372107384318809409e+00
-1.248397105219510017e+01,-3.566909712431454160e+00,7.136804670370477055e+00
-1.242281462147461291e+01,-4.036417153167242589e+00,6.911503837897545743e+00
-1.230243250856779369e+01,-4.057308976237983700e+00,6.626203657422068183e+00
-1.200571009972841985e+01,-4.009902025290968730e+00,6.393214100444481574e+00
-1.160443802756310028e+01,-3.910965518991199374e+00,6.243710292410863616e+00
-1.119106966960207039e+01,-3.791241975766749039e+00,6.174351744702157418e+00
-1.085106154277963064e+01,-3.686582149909509720e+00,6.146701893254761906e+00
-1.063834760918901523e+01,-3.627290307080787812e+00,6.099997941959312442e+00
-1.056160058819806657e+01,-3.629046391566065122e+00,5.973087473564912209e+00
-1.058528123539450583e+01,-3.688288182584869901e+00,5.728004947847328054e+00
-1.064457128577084610e+01,-3.783508236653902568e+00,5.366874259601787323e+00
-1.066876860766762647e+01,-3.882017241231569216e+00,4.935893926024609080e+00
-1.060509182074089196e+01,-3.949975038750841438e+00,4.514418686549809934e+00
-1.043494939231116092e+01,-3.962468937142250347e+00,4.192175172946841499e+00
-1.017750124321344529e+01,-3.910458182877774913e+00,4.041746487918645769e+00
-9.879808953339185962e+00,-3.802481966810621561e+00,4.095235224511030836e+00
-9.597499562131995177e+00,-3.660779132790453971e+00,4.332841155989552107e+00
-9.373080940443021092e+00,-3.513302871985269249e+00,4.687328292885455383e+00
-9.219758410700379159e+00,-3.384421921026529834e+00,5.063235456137856971e+00
-9.116584963692215382e+00,-3.287451638965935619e+00,5.364895180122680074e+00
-9.016735839318481993e+00,-3.221449030739444996e+00,5.524454602333969788e+00
-8.866028377539393546e+00,-3.173188458999380401e+00,5.521091977350638835e+00
-8.625121411722604492e+00,-3.123433052217038153e+00,5.385493571665773693e+00
-8.287403230146006550e+00,-3.055146407524246932e+00,5.188444993562473684e+00
-7.885921857563397808e+00,-2.960649132816876694e+00,5.017511523377088167e+00
-7.486389401029830637e+00,-2.845128680121991493e+00,4.949543507093096650e+00
-7.168066141716094464e+00,-2.725215298386138851e+00,5.027916145116807733e+00
-6.998578690588258766e+00,-2.623090672252172961e+00,5.251638282198044294e+00
-7.010992994549001267e+00,-2.558193987776733902e+00,5.579367594446560830e+00
-7.190949625584618587e+00,-2.539480029594687327e+00,5.946345667597491946e+00
-7.478511154921372750e+00,-2.561053349903447796e+00,6.288009222902022799e+00
-7.784598273885949382e+00,-2.602887127286733104e+00,6.561963328756996283e+00
-8.017083314285738282e+00,-2.636607604131514737e+00,6.760789365346969504e+00
-8.108370979218200603e+00,-2.634569435511294078e+00,6.911503837897545743e+00
-8.035715712367682784e+00,-2.579262979296615299e+00,7.062218310448121983e+00
-7.827810964756675816e+00,-2.469892139996855196e+00,7.261044347038094315e+00
-7.555592006361485424e+00,-2.323822882394761535e+00,7.534998452893066911e+00
-7.310269362679131078e+00,-2.172251639078829566e+00,7.876662008197598652e+00
-7.175681178552279604e+00,-2.051335875102557882e+00,8.243640081348528881e+00
-7.203783109732041723e+00,-1.991536409697737486e+00,8.571369393597047193e+00
-7.400928687165182041e+00,-2.008538075832754455e+00,8.795091530678282865e+00
-7.728940930991671010e+00,-2.098631829441766072e+00,8.873464168701994836e+00
-8.120070696563898238e+00,-2.240013105776330615e+00,8.805496152418003319e+00
-8.500420054363033273e+00,-2.399548034490147863e+00,8.634562682232617803e+00
-8.813777685246863669e+00,-2.542808745006592375e+00,8.437514104129316905e+00
-9.037921008984422855e+00,-2.644157337039274136e+00,8.301915698444453540e+00
-9.188212759078833614e+00,-2.693697337787491097e+00,8.298553073461121699e+00
-9.307787757299010423e+00,-2.698989948820385898e+00,8.458112495672409636e+00
-9.448254531002717727e+00,-2.681183173263610442e+00,8.759772219657236292e+00
-9.648049385460048200e+00,-2.667037015513685549e+00,9.135679382909632551e+00
-9.916292235425155255e+00,-2.679636170424001484e+00,9.490166519805539380e+00
-1.022797616662852249e+01,-2.730933466285847100e+00,9.727772451284060651e+00
-1.053228111563380942e+01,-2.818558010208483733e+00,9.781261187876445717e+00
-1.077113219774150465e+01,-2.927804651387896140e+00,9.630832502848249987e+00
-1.090143658458726783e+01,-3.037919637732761746e+00,9.308588989245281553e+00
-1.091300759619808325e+01,-3.130326927095050227e+00,8.887113749770485072e+00
-1.083552941145646287e+01,-3.195799556941440578e+00,8.456133416193303276e+00
-1.073159380960038689e+01,-3.237984381669698930e+00,8.095002727947765209e+00
-1.067761431250042392e+01,-3.271992862194313290e+00,7.849920202230181054e+00
-1.073867175618752690e+01,-3.318524331482321177e+00,7.723009733835779045e+00
-1.094561181419864226e+01,-3.395586336127760063e+00,7.676305782540329581e+00
-1.128220166916997336e+01,-3.510766520986750461e+00,7.648655931092934956e+00
-1.168699542875684649e+01,-3.656879964465236554e+00,7.579297383384227871e+00
-1.206978477382298465e+01,-3.812700455680253953e+00,7.429793575350610801e+00
-1.233770335180871847e+01,-3.948756482653101862e+00,7.196804018373023304e+00
-1.226158438995249078e+01,-4.414442012436017748e+00,6.974335690969341250e+00
-1.214179434914023581e+01,-4.431374183758719276e+00,6.691839246797992580e+00
-1.184960735680409982e+01,-4.375227595937447589e+00,6.461139352863353835e+00
-1.145555190227538489e+01,-4.264831315545578150e+00,6.313104766663001577e+00
-1.105017146614913592e+01,-4.133486215856284396e+00,6.244427827630071093e+00
-1.071692597067764297e+01,-4.019331093014050893e+00,6.217049700133840062e+00
-1.050825047444777915e+01,-3.954035054735324017e+00,6.170804723535060710e+00
-1.043224055101625858e+01,-3.953386031969578607e+00,6.045141444984768242e+00
-1.045383436810979561e+01,-4.012753207226280594e+00,5.802467423789392065e+00
-1.050955124629912874e+01,-4.108835023322241931e+00,5.444885682549358563e+00
-1.053043511628273521e+01,-4.207080404716325717e+00,5.018140730827186147e+00
-1.046530158486931583e+01,-4.272356675416840943e+00,4.600807463601537250e+00
-1.029652574440353163e+01,-4.279429905213662622e+00,4.281730740276628921e+00
-1.004335104988253491e+01,-4.219948517490831108e+00,4.132780366144322315e+00
-9.752088011573547988e+00,-4.103827326379516194e+00,4.185743451780593816e+00
-9.477098151136686965e+00,-3.954805878176984812e+00,4.421014353624530102e+00
-9.259581429752467230e+00,-3.801871084429123027e+00,4.772017831823109901e+00
-9.111849026633095150e+00,-3.669551008986087659e+00,5.144230834914671924e+00
-9.012755884745406121e+00,-3.570372155380141521e+00,5.442926052118530755e+00
-8.915989613146891202e+00,-3.501944909177241883e+00,5.600917432753492520e+00
-8.768337840063038513e+00,-3.449494874344007034e+00,5.597587853363497956e+00
-8.531463545462161235e+00,-3.392760033270568965e+00,5.463322016666731784e+00
-8.199353090939236921e+00,-3.314674091146031287e+00,5.268209898088920262e+00
-7.804952425801623406e+00,-3.208664737951539614e+00,5.098956245894363803e+00
-7.413134436337353250e+00,-3.081909695334898558e+00,5.031656173088211226e+00
-7.101824526459420639e+00,-2.953332815323736149e+00,5.109258618081861769e+00
-6.937261780609501827e+00,-2.846990286237040646e+00,5.330782166025416657e+00
-6.951566441295609522e+00,-2.783149180796269384e+00,5.655290777294540661e+00
-7.130248698696597387e+00,-2.770225298861753060e+00,6.018662439314578450e+00
-7.414172793877074952e+00,-2.800519831111306424e+00,6.356968357367676958e+00
-7.715801228087861396e+00,-2.851441999652038817e+00,6.628230228429911719e+00
-7.944839196705355988e+00,-2.892045386336676849e+00,6.825102337840222688e+00
-8.035248537492881482e+00,-2.892867479127717800e+00,6.974335690969341250e+00
-7.965062921478654800e+00,-2.835871829794672561e+00,7.123569044098459813e+00
-7.762704560822579758e+00,-2.721162981176633355e+00,7.320441153508770782e+00
-7.497836846027554181e+00,-2.568133986431838878e+00,7.591703024571004654e+00
-7.259759109133781863e+00,-2.410496295178091053e+00,7.930008942624103163e+00
-7.130320055942989121e+00,-2.286641915589635587e+00,8.293380604644141840e+00
-7.159991977590950185e+00,-2.228333364527534943e+00,8.617889215913265843e+00
-7.354575031706266586e+00,-2.251291279619621832e+00,8.839412763856820732e+00
-7.676401427720705328e+00,-2.350657495658924123e+00,8.917015208850472163e+00
-8.059099082346172338e+00,-2.502745242833817496e+00,8.849715136044318697e+00
-8.430562922658197067e+00,-2.672464077870921439e+00,8.680461483849763127e+00
-8.736232278704704868e+00,-2.823992996348594353e+00,8.485349365271950717e+00
-8.954911208322641869e+00,-2.931267407908127343e+00,8.351083528575184545e+00
-9.102111765268935173e+00,-2.984970743777646707e+00,8.347753949185189981e+00
-9.220288627271797210e+00,-2.993927787327064216e+00,8.505745329820150857e+00
-9.359860185928726040e+00,-2.980673513079144854e+00,8.804440547024011465e+00
-9.558033949332040535e+00,-2.972887320476707007e+00,9.176653550115570823e+00
-9.823117770085906031e+00,-2.993699412994578424e+00,9.527657028314152399e+00
-1.012999094525296151e+01,-3.054161547677002098e+00,9.762927930158088685e+00
-1.042843140633369181e+01,-3.150346680104075148e+00,9.815891015794360186e+00
-1.066142072467591184e+01,-3.265895107049932466e+00,9.666940641662053579e+00
-1.078695609845791203e+01,-3.378926893880468629e+00,9.347863918337145250e+00
-1.079553368605486696e+01,-3.470740800354195077e+00,8.930530651111498130e+00
-1.071681842468949242e+01,-3.533128288033552611e+00,8.503785699389323938e+00
-1.061264297764029862e+01,-3.571645324933651722e+00,8.146203958149291324e+00
-1.055816259389541401e+01,-3.603624102609465751e+00,7.903529936953916035e+00
-1.061714294916255241e+01,-3.651574570627808214e+00,7.777866658403622679e+00
-1.081955144368487787e+01,-3.734277875802880509e+00,7.731621681804841550e+00
-1.114908672489339203e+01,-3.858738515211461717e+00,7.704243554308612296e+00
-1.154516023676878334e+01,-4.015934591488813155e+00,7.635566615275681812e+00
-1.191915442037198858e+01,-4.182053195501614695e+00,7.487532029075329554e+00
-1.218007754935362108e+01,-4.325038504456220956e+00,7.256832135140689921e+00
-1.208920852637896282e+01,-4.786456259789657608e+00,7.037167544041137646e+00
-1.197012590787888087e+01,-4.799488226989140571e+00,6.757443300459562430e+00
-1.168269527372226335e+01,-4.734832299953990464e+00,6.529007316019085572e+00
-1.129613291002595687e+01,-4.613317185226162742e+00,6.382425426217710474e+00
-1.089901379369351453e+01,-4.470716826726579107e+00,6.314422429299164641e+00
-1.057275184524663203e+01,-4.347372935332214361e+00,6.287312969472059976e+00
-1.036825695771624112e+01,-4.276259231670140437e+00,6.241521805139050194e+00
-1.029305026110340648e+01,-4.273252794986110992e+00,6.117091688358039292e+00
-1.031257515391789426e+01,-4.332680002359688309e+00,5.876799081437289018e+00
-1.036472966039443300e+01,-4.429504936070326693e+00,5.522726369547574343e+00
-1.038234270972886364e+01,-4.527387752143035016e+00,5.100169161180252431e+00
-1.031584991585125266e+01,-4.589965741576995661e+00,4.686931278351135433e+00
-1.014859277851470942e+01,-4.591716750565089988e+00,4.370985726050977682e+00
-9.899876265164534672e+00,-4.524973758844453187e+00,4.223497035148801260e+00
-9.615225427822801763e+00,-4.400989813405133511e+00,4.275940382217504165e+00
-9.347703405846310432e+00,-4.244950680225223927e+00,4.508902518247549729e+00
-9.137184159870241018e+00,-4.086826075441697625e+00,4.856461521057672037e+00
-8.995089156995547341e+00,-3.951274287874012803e+00,5.225021914964298020e+00
-8.900101566962678845e+00,-3.850035110742144440e+00,5.520785969407067562e+00
-8.806460423787388692e+00,-3.779303115004031266e+00,5.677226945399378444e+00
-8.661961060912689803e+00,-3.722801069033351062e+00,5.673930039914274914e+00
-8.429291599173561522e+00,-3.659283313018684591e+00,5.540981783807838568e+00
-8.103031156334100871e+00,-3.571672326753851046e+00,5.347784343950248598e+00
-7.715990693843149728e+00,-3.454488208968232055e+00,5.180191615580102216e+00
-7.332151543949545491e+00,-3.316852447843373852e+00,5.113551973393075656e+00
-7.028047757600308643e+00,-3.179917621583870702e+00,5.190392888292389983e+00
-6.868487828051521582e+00,-3.069552298314042638e+00,5.409742576270877734e+00
-6.884630743843050737e+00,-3.006813783443371690e+00,5.731066712187804946e+00
-7.061874214002346939e+00,-2.999580509198829681e+00,6.090872527074036036e+00
-7.341931137916811956e+00,-3.038393706984553244e+00,6.425858573727329492e+00
-7.638868442506272949e+00,-3.098172688386688911e+00,6.694458491570479453e+00
-7.864284035539800044e+00,-3.145481443885428163e+00,6.889398651078135316e+00
-7.953736426384221403e+00,-3.149107025800214288e+00,7.037167544041137646e+00
-7.886046558203726242e+00,-3.090515586001289172e+00,7.184936437004139975e+00
-7.689340591088942745e+00,-2.970694592719920202e+00,7.379876596511794951e+00
-7.431961083017952774e+00,-2.811004022242305389e+00,7.648476514354944911e+00
-7.201238909376106889e+00,-2.647585468997062375e+00,7.983462561008238367e+00
-7.076985497165167338e+00,-2.520981134456953043e+00,8.343268375894469457e+00
-7.108165286783015624e+00,-2.464196139098878469e+00,8.664592511811397557e+00
-7.300029732256898107e+00,-2.492969568874759290e+00,8.883942199789883531e+00
-7.615450191002345548e+00,-2.601321743377505324e+00,8.960783114689199635e+00
-7.989475051201200273e+00,-2.763745570708009414e+00,8.894143472502173964e+00
-8.351833454590732231e+00,-2.943269453685719128e+00,8.726550744132026693e+00
-8.649640928884466007e+00,-3.102744435205972096e+00,8.533353304274438500e+00
-8.862730563106239856e+00,-3.215715190458577677e+00,8.400405048168000377e+00
-9.006744377372559285e+00,-3.273443592225244281e+00,8.397108142682895959e+00
-9.123425215962306822e+00,-3.285983959933753695e+00,8.553549118675206842e+00
-9.261971174802859252e+00,-3.277207255794802876e+00,8.849313173117979048e+00
-9.458345557894784150e+00,-3.275664978251869197e+00,9.217873567024600590e+00
-9.720051224260428668e+00,-3.304507442716475119e+00,9.565432569834724674e+00
-1.002188252245556299e+01,-3.373891235894487473e+00,9.798394705864771126e+00
-1.031425690367902703e+01,-3.478367736267756083e+00,9.850838052933474032e+00
-1.054125216085632921e+01,-3.599972358613700685e+00,9.703349362031296721e+00
-1.066197871855172785e+01,-3.715744178542002452e+00,9.387403809731139859e+00
-1.066761229767625174e+01,-3.806879019220498872e+00,8.974165926902024637e+00
-1.058776753881550370e+01,-3.866175559352699853e+00,8.551608718534701836e+00
-1.048346731166210510e+01,-3.901055681910260198e+00,8.197536006644988049e+00
-1.042855355452557120e+01,-3.931010542831139265e+00,7.957243399724237776e+00
-1.048543492445953795e+01,-3.980301471320925710e+00,7.832813282943225985e+00
-1.068318596197100412e+01,-4.068448195807670587e+00,7.787022118610214427e+00
-1.100545539059815958e+01,-4.201876041181074051e+00,7.759912658783111539e+00
-1.139255943046910957e+01,-4.369771595370161243e+00,7.691909661864564818e+00
-1.175753408625910978e+01,-4.545811036305320130e+00,7.545327772063190608e+00
-1.201132202885217382e+01,-4.695438702687008359e+00,7.316891787622711973e+00
-1.190592775089115740e+01,-5.152155009616592451e+00,7.099999397112933153e+00
-1.178766355561912071e+01,-5.161349189100413959e+00,6.823013082579486799e+00
-1.150519773524406375e+01,-5.088417658401064081e+00,6.596813019879039786e+00
-1.112638742828961469e+01,-4.956127932187098573e+00,6.451665867406393140e+00
-1.073778467679369442e+01,-4.802641296162621032e+00,6.384328480941340089e+00
-1.041871198481141469e+01,-4.670417129452120619e+00,6.357484367358770427e+00
-1.021853047450383478e+01,-4.593673762298198682e+00,6.312141405002712702e+00
-1.014419015472397234e+01,-4.588359044122102048e+00,6.188929204934371597e+00
-1.016166601569308092e+01,-4.647782832618061910e+00,5.950988571872287025e+00
-1.021027297674999090e+01,-4.745234916242455192e+00,5.600381508689384447e+00
-1.022466054463601282e+01,-4.842659657114477767e+00,5.181960272379656729e+00
-1.015690468572038085e+01,-4.902526413508271119e+00,4.772767144444498122e+00
-9.991311915468820359e+00,-4.899057177224420911e+00,4.459914053828010871e+00
-9.747227282247942881e+00,-4.825264167075053123e+00,4.313868975985328369e+00
-9.469357989778892204e+00,-4.693700767245358563e+00,4.365799009794221419e+00
-9.209438509749851676e+00,-4.530944359862755455e+00,4.596480922304190031e+00
-9.006000877919042580e+00,-4.367896887487296986e+00,4.940638032316075012e+00
-8.869582233461635212e+00,-4.229318481822245346e+00,5.305590972697949326e+00
-8.778719663513228966e+00,-4.126165267289717775e+00,5.598460101103265529e+00
-8.688240829192327652e+00,-4.053247603998323179e+00,5.753369839448804868e+00
-8.546983824534372332e+00,-3.992831796364961772e+00,5.750105203934944953e+00
-8.318681018803184557e+00,-3.922729994020404121e+00,5.618458239728099102e+00
-7.998498405262560951e+00,-3.825871567656853767e+00,5.427151808228732222e+00
-7.619080204379281795e+00,-3.697853460146698357e+00,5.261199470385285792e+00
-7.243466531429936239e+00,-3.549693453415008193e+00,5.195212094193386143e+00
-6.946747014782674867e+00,-3.404707212225885904e+00,5.271300893472353977e+00
-6.792259540694546516e+00,-3.290513223396315468e+00,5.488503595995720019e+00
-6.810187938318190248e+00,-3.228921543254125837e+00,5.806682624880351362e+00
-6.985834932775235373e+00,-3.227275461175064031e+00,6.162966675690472407e+00
-7.261806613807413768e+00,-3.274400490367297412e+00,6.494673893107850482e+00
-7.553833097835934041e+00,-3.342800882630272863e+00,6.760644766332014832e+00
-7.775460733331609475e+00,-3.396634638006182705e+00,6.953676859815328015e+00
-7.863881093037311310e+00,-3.403005226996171029e+00,7.099999397112933153e+00
-7.798709232183702156e+00,-3.342910527001555998e+00,7.246321934410537402e+00
-7.607751556946002580e+00,-3.218202675199472118e+00,7.439354027893850585e+00
-7.357983932386721548e+00,-3.052147820534508504e+00,7.705324901118014935e+00
-7.134715648970412438e+00,-2.883232425355649831e+00,8.037032118535393010e+00
-7.015676949443567345e+00,-2.754064456172259145e+00,8.393316169345514055e+00
-7.048302519270191802e+00,-2.698832810374063307e+00,8.711495198230146286e+00
-7.237300307856321169e+00,-2.733278167746152398e+00,8.928697900753512329e+00
-7.546109215484387178e+00,-2.850327474720158794e+00,9.004786700032479274e+00
-7.911238464995051345e+00,-3.022715554508203173e+00,8.938799323840580513e+00
-8.264289280463136933e+00,-3.211665094622245586e+00,8.772846985997134084e+00
-8.554076116051490430e+00,-3.378764019487178860e+00,8.581540554497767204e+00
-8.761462155625052262e+00,-3.497201616502148003e+00,8.449893590290923129e+00
-8.902200457720859106e+00,-3.558816075033556459e+00,8.446628954777061438e+00
-9.017292170827337472e+00,-3.574856731321946146e+00,8.601538693122599000e+00
-9.154687337334646458e+00,-3.570479459745734996e+00,8.894407821527918756e+00
-9.349091635760579777e+00,-3.575060925208318530e+00,9.259360761909789517e+00
-9.607210770009412926e+00,-3.611746901106276830e+00,9.603517871921676274e+00
-9.903782212731519152e+00,-3.689805620058023372e+00,9.834199784431644886e+00
-1.018990242371040722e+01,-3.802302272192189747e+00,9.886129818240537048e+00
-1.041078264230530515e+01,-3.929717520710356293e+00,9.740084740397854546e+00
-1.052666765835576079e+01,-4.048054599493651651e+00,9.427231649781369072e+00
-1.052940874824961526e+01,-4.138428109797849253e+00,9.018038521846211353e+00
-1.044854020066152067e+01,-4.194631848593838086e+00,8.599617285536481859e+00
-1.034422693450299491e+01,-4.225909440720855059e+00,8.249010222353581057e+00
-1.028894580691689953e+01,-4.253848468775424330e+00,8.011069589291496484e+00
-1.034370952048997871e+01,-4.304402054701146341e+00,7.887857389223153604e+00
-1.053668670104935501e+01,-4.397793645620766689e+00,7.842514426867095878e+00
-1.085149425824559444e+01,-4.539873957287238859e+00,7.815670313284527104e+00
-1.122939808952834539e+01,-4.718084339168118646e+00,7.748332926819473165e+00
-1.158514664899012203e+01,-4.903666619457919040e+00,7.603185774346827408e+00
-1.183167260668128762e+01,-5.059650272558998019e+00,7.376985711646378618e+00
-1.171198949757776653e+01,-5.511243919493123755e+00,7.162831250184728660e+00
-1.159465033007936796e+01,-5.516665407332775217e+00,6.888545891152349832e+00
-1.131734541409762862e+01,-5.435694736255022086e+00,6.664551555852990639e+00
-1.094652886974466277e+01,-5.292976944996417465e+00,6.520819765726297845e+00
-1.056667947258458895e+01,-5.128974708383315928e+00,6.454139001176686818e+00
-1.025498679969556726e+01,-4.988179911906958530e+00,6.427556650549353101e+00
-1.005924217978997603e+01,-4.905995846517963166e+00,6.382655837560193390e+00
-9.985828405325280599e+00,-4.898423234337728083e+00,6.260645107211154858e+00
-1.000127697087721579e+01,-4.957782109374162971e+00,6.025024686477534530e+00
-1.004635500886750776e+01,-5.055748191674803493e+00,5.677836471181078259e+00
-1.005756490567804384e+01,-5.152622835266226886e+00,5.263495353926611386e+00
-9.988640733232440283e+00,-5.209769055163708806e+00,4.858292359698083374e+00
-9.824851517122759503e+00,-5.201184668695422175e+00,4.548489969537861555e+00
-9.585561566490849117e+00,-5.120555165910362305e+00,4.403869009912238397e+00
-9.314629823615993232e+00,-4.981695979888566050e+00,4.455292662347297927e+00
-9.062434331599519055e+00,-4.812521517409645178e+00,4.683725143936317892e+00
-8.866151375456231776e+00,-4.644815808112504385e+00,5.024526300997662176e+00
-8.735440044951076288e+00,-4.503413195709556227e+00,5.385920503636065781e+00
-8.648716419866493865e+00,-4.398490023096340629e+00,5.675933799670055180e+00
-8.561432140345770492e+00,-4.323504730056845879e+00,5.829332978511388319e+00
-8.423500787877992835e+00,-4.259313847668511954e+00,5.826100177188560103e+00
-8.199716248116892814e+00,-4.182828640580440904e+00,5.695736931972568584e+00
-7.885824986642583134e+00,-4.077002920999505342e+00,5.506295972272479133e+00
-7.514273906686801396e+00,-3.938494099487019895e+00,5.341961872790622401e+00
-7.147114899877636596e+00,-3.780167966621645448e+00,5.276617954262061261e+00
-6.857943466632832497e+00,-3.627437060992419138e+00,5.351964794641982159e+00
-6.708589864373678324e+00,-3.509607151321890939e+00,5.567049505035609691e+00
-6.728250454170371597e+00,-3.449203814076559738e+00,5.882125899048776141e+00
-6.902150049966051526e+00,-3.453037993555439833e+00,6.234935744396438828e+00
-7.173830023070372874e+00,-3.508264421138257205e+00,6.563408410550385597e+00
-7.460738641568407381e+00,-3.585047731300077700e+00,6.826785742305295557e+00
-7.678422372756521064e+00,-3.645223846203093032e+00,7.017935536673381769e+00
-7.765739167329511972e+00,-3.654279469356239485e+00,7.162831250184728660e+00
-7.703103870199643488e+00,-3.592772994260956310e+00,7.307726963696075551e+00
-7.517980544330765014e+00,-3.463402495892724531e+00,7.498876758064161763e+00
-7.275935550730619816e+00,-3.291279129782941126e+00,7.762254089819071723e+00
-7.060207524535886847e+00,-3.117148762518496596e+00,8.090726755973017603e+00
-6.946405464304464594e+00,-2.985600819025409081e+00,8.443536601320680290e+00
-6.980414903970823204e+00,-2.931949538005218514e+00,8.758612995333846740e+00
-7.166405978802409038e+00,-2.971920855268249451e+00,8.973697705727474272e+00
-7.468411972871116689e+00,-3.097376930791714500e+00,9.049044546107396059e+00
-7.824440313913829215e+00,-3.279356932450053996e+00,8.983700627578835807e+00
-8.167998766911317432e+00,-3.477353114299754022e+00,8.819366528096978186e+00
-8.449620705510909602e+00,-3.651754635664001825e+00,8.629925568396888735e+00
-8.651199204627308958e+00,-3.775430081219581790e+00,8.499562323180898105e+00
-8.788579882574428126e+00,-3.840791206532519819e+00,8.496329521858069000e+00
-8.901994137569221976e+00,-3.860247475127671635e+00,8.649728700699402140e+00
-9.038118550648638561e+00,-3.860188629412658834e+00,8.939741996733394203e+00
-9.230389673864157984e+00,-3.870770023188950137e+00,9.301136199371793367e+00
-9.484724608791230693e+00,-3.915108997904714450e+00,9.641937356433139428e+00
-9.775831229188492344e+00,-4.001593103434861298e+00,9.870369838022160280e+00
-1.005552246339220979e+01,-4.121837422840994414e+00,9.921793490457218923e+00
-1.027017771808508506e+01,-4.254818319309340957e+00,9.777172530831595765e+00
-1.038119527715044654e+01,-4.375548185473555840e+00,9.467370140671373946e+00
-1.038109727893526468e+01,-4.465081544576364081e+00,9.062167146442847709e+00
-1.029930862600924435e+01,-4.518194392457224318e+00,8.647826029188379948e+00
